Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
34,1017,092.0 098.0,19-4903NS-HY-061-1618-09200980-0075A-3,75,13.07000,33.31000,,25.07300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,13.07000,13.06000,33.31000,25.07000,289.9000,0.220000,,,,,,,,,,75,,,,,,,,
34,1018,092.0 098.0,19-4903NS-HY-061-1618-09200980-0100A-7,100,11.73000,33.32800,,25.34400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,11.73000,11.72000,33.32800,25.34000,264.5000,0.280000,,,,,,,,,,100,,,,,,,,
34,1019,092.0 098.0,19-4903NS-HY-061-1618-09200980-0101A-3,101,11.67000,33.33000,,25.35700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,101.0000,11.67000,11.66000,33.33000,25.35000,263.3000,0.290000,,,,,,,,,,101,,,,,,,,
34,1020,092.0 098.0,19-4903NS-HY-061-1618-09200980-0125A-7,125,10.52000,33.40100,,25.61800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,10.52000,10.51000,33.40100,25.61000,238.8000,0.350000,,,,,,,,,,126,,,,,,,,
34,1021,092.0 098.0,19-4903NS-HY-061-1618-09200980-0150A-3,150,9.550000,33.51000,,25.86600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.550000,9.530000,33.51000,25.86000,215.5000,0.400000,,,,,,,,,,151,,,,,,,,
34,1022,092.0 098.0,19-4903NS-HY-061-1618-09200980-0197A-3,197,8.620000,33.75000,,26.20200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,197.0000,8.620000,8.600000,33.75000,26.20000,184.3000,0.500000,,,,,,,,,,198,,,,,,,,
34,1023,092.0 098.0,19-4903NS-HY-061-1618-09200980-0200A-7,200,8.570000,33.75700,,26.21500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.570000,8.550000,33.75700,26.21000,183.0000,0.500000,,,,,,,,,,201,,,,,,,,
34,1024,092.0 098.0,19-4903NS-HY-061-1618-09200980-0250A-7,250,7.810000,33.84300,,26.39700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.810000,7.790000,33.84300,26.39000,166.4000,0.590000,,,,,,,,,,251,,,,,,,,
34,1025,092.0 098.0,19-4903NS-HY-061-1618-09200980-0296A-3,296,7.270000,33.86000,,26.48800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,296.0000,7.270000,7.240000,33.86000,26.48000,158.2000,0.670000,,,,,,,,,,298,,,,,,,,
34,1026,092.0 098.0,19-4903NS-HY-061-1618-09200980-0300A-7,300,7.230000,33.86400,,26.49600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.230000,7.200000,33.86400,26.49000,157.4000,0.670000,,,,,,,,,,302,,,,,,,,
34,1027,092.0 098.0,19-4903NS-HY-061-1618-09200980-0397A-3,397,6.490000,33.96000,,26.67300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,397.0000,6.490000,6.450000,33.96000,26.67000,141.7000,0.820000,,,,,,,,,,399,,,,,,,,
34,1028,092.0 098.0,19-4903NS-HY-061-1618-09200980-0400A-7,400,6.470000,33.96200,,26.67700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.470000,6.430000,33.96200,26.67000,141.3000,0.820000,,,,,,,,,,402,,,,,,,,
34,1029,092.0 098.0,19-4903NS-HY-061-1618-09200980-0500A-7,500,5.900000,34.02000,,26.79600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.900000,5.860000,34.02000,26.79000,130.9000,0.960000,,,,,,,,,,503,,,,,,,,
34,1030,092.0 098.0,19-4903NS-HY-061-1618-09200980-0595A-3,595,5.250000,34.14000,,26.97000,,,,3,2,8,2,,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,595.0000,5.250000,,34.14000,,,1.080000,,,,,,,,,,599,,,,,,,,
34,1031,092.0 098.0,19-4903NS-HY-061-1618-09200980-0600A-7,600,5.390000,34.08000,,26.90600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.390000,5.340000,34.08000,26.90000,121.1000,1.080000,,,,,,,,,,604,,,,,,,,
34,1032,092.0 098.0,19-4903NS-HY-061-1618-09200980-0700A-7,700,4.970000,34.14200,,27.00500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.970000,4.910000,34.14200,27.00000,112.4000,1.200000,,,,,,,,,,705,,,,,,,,
34,1033,092.0 098.0,19-4903NS-HY-061-1618-09200980-0800A-7,800,4.620000,34.20700,,27.09600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.620000,4.560000,34.20700,27.09000,104.3000,1.310000,,,,,,,,,,806,,,,,,,,
34,1034,092.0 098.0,19-4903NS-HY-061-1618-09200980-0876A-3,876,4.400000,34.11000,,27.04400,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,876.0000,4.400000,4.330000,34.11000,,,1.380000,,,,,,,,,,883,,,,,,,,
34,1035,092.0 098.0,19-4903NS-HY-061-1618-09200980-0900A-7,900,4.330000,34.27300,,27.18100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.330000,4.260000,34.27300,27.18000,96.80000,1.410000,,,,,,,,,,907,,,,,,,,
34,1036,092.0 098.0,19-4903NS-HY-061-1618-09200980-1000A-7,1000,4.030000,34.34200,,27.26800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,4.030000,3.950000,34.34200,27.26000,89.00000,1.500000,,,,,,,,,,1008,,,,,,,,
34,1037,092.0 098.0,19-4903NS-HY-061-1618-09200980-1100A-7,1100,3.730000,34.41200,,27.35400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.730000,3.650000,34.41200,27.35000,81.00000,1.590000,,,,,,,,,,1109,,,,,,,,
34,1038,092.0 098.0,19-4903NS-HY-061-1618-09200980-1200A-7,1200,3.430000,34.48500,,27.44200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.430000,3.340000,34.48500,27.44000,72.80000,1.660000,,,,,,,,,,1210,,,,,,,,
34,1039,092.0 098.0,19-4903NS-HY-061-1618-09200980-1207A-3,1207,3.410000,34.49000,,27.44800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1207.000,3.410000,3.320000,34.49000,27.44000,72.30000,1.670000,,,,,,,,,,1217,,,,,,,,
35,1040,092.0 108.0,19-4903NS-HY-061-2354-09201080-0000B-3,0,14.40000,33.24000,,24.74400,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,14.40000,14.40000,33.24000,24.74000,319.1000,0.000000,,,,,,,,,,0,,,,,,,,
35,1041,092.0 108.0,19-4903NS-HY-061-2354-09201080-0009A-3,9,14.23000,33.42000,,24.91900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,14.23000,14.23000,33.42000,24.91000,302.7000,0.020000,,,,,,,,,,9,,,,,,,,
35,1042,092.0 108.0,19-4903NS-HY-061-2354-09201080-0010A-7,10,14.23000,33.41900,,24.91800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,14.23000,14.23000,33.41900,24.91000,302.8000,0.030000,,,,,,,,,,10,,,,,,,,
35,1043,092.0 108.0,19-4903NS-HY-061-2354-09201080-0020A-7,20,14.21000,33.40700,,24.91400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,14.21000,14.21000,33.40700,24.91000,303.6000,0.060000,,,,,,,,,,20,,,,,,,,
35,1044,092.0 108.0,19-4903NS-HY-061-2354-09201080-0026A-3,26,14.20000,33.40000,,24.91100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,26.00000,14.20000,14.20000,33.40000,24.91000,304.0000,0.080000,,,,,,,,,,26,,,,,,,,
35,1045,092.0 108.0,19-4903NS-HY-061-2354-09201080-0030A-7,30,13.97000,33.37000,,24.93500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,13.97000,13.97000,33.37000,24.93000,301.8000,0.090000,,,,,,,,,,30,,,,,,,,
35,1046,092.0 108.0,19-4903NS-HY-061-2354-09201080-0049A-3,49,12.72000,33.24000,,25.08600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49.00000,12.72000,12.71000,33.24000,25.08000,287.8000,0.140000,,,,,,,,,,49,,,,,,,,
35,1047,092.0 108.0,19-4903NS-HY-061-2354-09201080-0050A-7,50,12.70000,33.23900,,25.09000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,12.70000,12.69000,33.23900,25.09000,287.6000,0.150000,,,,,,,,,,50,,,,,,,,
35,1048,092.0 108.0,19-4903NS-HY-061-2354-09201080-0074A-3,74,12.11000,33.26000,,25.21900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,74.00000,12.11000,12.10000,33.26000,25.21000,275.7000,0.210000,,,,,,,,,,74,,,,,,,,
35,1049,092.0 108.0,19-4903NS-HY-061-2354-09201080-0075A-7,75,12.04000,33.25900,,25.23200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,12.04000,12.03000,33.25900,25.23000,274.6000,0.220000,,,,,,,,,,75,,,,,,,,
35,1050,092.0 108.0,19-4903NS-HY-061-2354-09201080-0100A-3,100,10.21000,33.30000,,25.59200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,10.21000,10.20000,33.30000,25.59000,240.7000,0.280000,,,,,,,,,,100,,,,,,,,
35,1051,092.0 108.0,19-4903NS-HY-061-2354-09201080-0125A-7,125,9.300000,33.54600,,25.93400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,9.300000,9.290000,33.54600,25.93000,208.4000,0.340000,,,,,,,,,,126,,,,,,,,
35,1052,092.0 108.0,19-4903NS-HY-061-2354-09201080-0149A-3,149,8.860000,33.78000,,26.18800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,149.0000,8.860000,8.840000,33.78000,26.18000,184.8000,0.380000,,,,,,,,,,150,,,,,,,,
35,1053,092.0 108.0,19-4903NS-HY-061-2354-09201080-0150A-7,150,8.840000,33.78000,,26.19100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.840000,8.820000,33.78000,26.19000,184.5000,0.390000,,,,,,,,,,151,,,,,,,,
35,1054,092.0 108.0,19-4903NS-HY-061-2354-09201080-0198A-3,198,8.190000,33.78000,,26.29100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,198.0000,8.190000,8.170000,33.78000,26.29000,175.7000,0.470000,,,,,,,,,,199,,,,,,,,
35,1055,092.0 108.0,19-4903NS-HY-061-2354-09201080-0200A-7,200,8.160000,33.78400,,26.29800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.160000,8.140000,33.78400,26.29000,175.0000,0.480000,,,,,,,,,,201,,,,,,,,
35,1056,092.0 108.0,19-4903NS-HY-061-2354-09201080-0250A-7,250,7.570000,33.89000,,26.46800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.570000,7.550000,33.89000,26.46000,159.5000,0.560000,,,,,,,,,,251,,,,,,,,
35,1057,092.0 108.0,19-4903NS-HY-061-2354-09201080-0300A-3,300,7.050000,34.02000,,26.64400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.050000,7.020000,34.02000,26.64000,143.4000,0.640000,,,,,,,,,,302,,,,,,,,
35,1058,092.0 108.0,19-4903NS-HY-061-2354-09201080-0400A-7,400,6.260000,34.12900,,26.83600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.260000,6.220000,34.12900,26.83000,126.1000,0.770000,,,,,,,,,,402,,,,,,,,
35,1059,092.0 108.0,19-4903NS-HY-061-2354-09201080-0402A-3,402,6.250000,34.13000,,26.83800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,402.0000,6.250000,6.210000,34.13000,26.83000,126.0000,0.770000,,,,,,,,,,404,,,,,,,,
35,1060,092.0 108.0,19-4903NS-HY-061-2354-09201080-0500A-7,500,5.740000,34.13500,,26.90700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.740000,5.700000,34.13500,26.90000,120.3000,0.890000,,,,,,,,,,503,,,,,,,,
35,1061,092.0 108.0,19-4903NS-HY-061-2354-09201080-0600A-7,600,5.340000,34.14000,,26.96000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.340000,5.290000,34.14000,26.96000,116.0000,1.010000,,,,,,,,,,604,,,,,,,,
35,1062,092.0 108.0,19-4903NS-HY-061-2354-09201080-0605A-3,605,5.320000,34.14000,,26.96200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,605.0000,5.320000,5.270000,34.14000,26.96000,115.9000,1.020000,,,,,,,,,,609,,,,,,,,
35,1063,092.0 108.0,19-4903NS-HY-061-2354-09201080-0700A-7,700,4.870000,34.24800,,27.10000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.870000,4.810000,34.24800,27.10000,103.3000,1.120000,,,,,,,,,,705,,,,,,,,
35,1064,092.0 108.0,19-4903NS-HY-061-2354-09201080-0800A-7,800,4.420000,34.36800,,27.24600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.420000,4.360000,34.36800,27.24000,89.90000,1.220000,,,,,,,,,,806,,,,,,,,
35,1065,092.0 108.0,19-4903NS-HY-061-2354-09201080-0898A-3,898,4.020000,34.49000,,27.38500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,898.0000,4.020000,3.950000,34.49000,27.38000,77.00000,1.300000,,,,,,,,,,905,,,,,,,,
35,1066,092.0 108.0,19-4903NS-HY-061-2354-09201080-0900A-7,900,4.010000,34.49000,,27.38600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.010000,3.940000,34.49000,27.38000,76.90000,1.300000,,,,,,,,,,907,,,,,,,,
35,1067,092.0 108.0,19-4903NS-HY-061-2354-09201080-1000A-7,1000,3.760000,34.49500,,27.41700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.760000,3.690000,34.49500,27.41000,74.40000,1.380000,,,,,,,,,,1008,,,,,,,,
35,1068,092.0 108.0,19-4903NS-HY-061-2354-09201080-1100A-7,1100,3.510000,34.50000,,27.44600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.510000,3.430000,34.50000,27.44000,71.90000,1.450000,,,,,,,,,,1109,,,,,,,,
35,1069,092.0 108.0,19-4903NS-HY-061-2354-09201080-1200A-7,1200,3.260000,34.50700,,27.47600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.260000,3.170000,34.50700,27.47000,69.20000,1.520000,,,,,,,,,,1210,,,,,,,,
35,1070,092.0 108.0,19-4903NS-HY-061-2354-09201080-1238A-3,1238,3.160000,34.51000,,27.48700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1238.000,3.160000,3.070000,34.51000,27.48000,68.10000,1.550000,,,,,,,,,,1249,,,,,,,,
36,1071,092.0 117.0,19-4903NS-HY-062-0612-09201170-0000B-3,0,13.40000,33.28000,,24.98100,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,13.40000,13.40000,33.28000,24.98000,296.5000,0.000000,,,,,,,,,,0,,,,,,,,
36,1072,092.0 117.0,19-4903NS-HY-062-0612-09201170-0009A-3,9,13.05000,33.28000,,25.05200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,13.05000,13.05000,33.28000,25.05000,290.1000,0.020000,,,,,,,,,,9,,,,,,,,
36,1073,092.0 117.0,19-4903NS-HY-062-0612-09201170-0010A-7,10,13.00000,33.27600,,25.05800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,13.00000,13.00000,33.27600,25.05000,289.5000,0.020000,,,,,,,,,,10,,,,,,,,
36,1074,092.0 117.0,19-4903NS-HY-062-0612-09201170-0020A-7,20,12.58000,33.23400,,25.10800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,12.58000,12.58000,33.23400,25.10000,285.0000,0.050000,,,,,,,,,,20,,,,,,,,
36,1075,092.0 117.0,19-4903NS-HY-062-0612-09201170-0026A-3,26,12.36000,33.21000,,25.13200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,26.00000,12.36000,12.36000,33.21000,25.13000,282.9000,0.070000,,,,,,,,,,26,,,,,,,,
36,1076,092.0 117.0,19-4903NS-HY-062-0612-09201170-0030A-7,30,12.34000,33.22200,,25.14500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,12.34000,12.34000,33.22200,25.14000,281.7000,0.080000,,,,,,,,,,30,,,,,,,,
36,1077,092.0 117.0,19-4903NS-HY-062-0612-09201170-0049A-3,49,12.24000,33.26000,,25.19400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49.00000,12.24000,12.23000,33.26000,25.19000,277.5000,0.130000,,,,,,,,,,49,,,,,,,,
36,1078,092.0 117.0,19-4903NS-HY-062-0612-09201170-0050A-7,50,12.23000,33.26100,,25.19700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,12.23000,12.22000,33.26100,25.19000,277.3000,0.140000,,,,,,,,,,50,,,,,,,,
36,1079,092.0 117.0,19-4903NS-HY-062-0612-09201170-0075A-3,75,12.06000,33.28000,,25.24500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,12.06000,12.05000,33.28000,25.24000,273.4000,0.210000,,,,,,,,,,75,,,,,,,,
36,1080,092.0 117.0,19-4903NS-HY-062-0612-09201170-0100A-7,100,11.93000,33.30700,,25.29000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,11.93000,11.92000,33.30700,25.29000,269.6000,0.270000,,,,,,,,,,100,,,,,,,,
36,1081,092.0 117.0,19-4903NS-HY-062-0612-09201170-0101A-3,101,11.92000,33.31000,,25.29500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,101.0000,11.92000,11.91000,33.31000,25.29000,269.3000,0.280000,,,,,,,,,,101,,,,,,,,
36,1082,092.0 117.0,19-4903NS-HY-062-0612-09201170-0125A-7,125,10.72000,33.36100,,25.55200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,10.72000,10.71000,33.36100,25.55000,245.1000,0.340000,,,,,,,,,,126,,,,,,,,
36,1083,092.0 117.0,19-4903NS-HY-062-0612-09201170-0150A-3,150,9.310000,33.49000,,25.88900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.310000,9.290000,33.49000,25.88000,213.2000,0.400000,,,,,,,,,,151,,,,,,,,
36,1084,092.0 117.0,19-4903NS-HY-062-0612-09201170-0199A-3,199,8.530000,33.96000,,26.38100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,199.0000,8.530000,8.510000,33.96000,26.38000,167.4000,0.490000,,,,,,,,,,200,,,,,,,,
36,1085,092.0 117.0,19-4903NS-HY-062-0612-09201170-0200A-7,200,8.520000,33.96400,,26.38500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.520000,8.500000,33.96400,26.38000,166.9000,0.490000,,,,,,,,,,201,,,,,,,,
36,1086,092.0 117.0,19-4903NS-HY-062-0612-09201170-0250A-7,250,7.820000,34.03500,,26.54600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.820000,7.800000,34.03500,26.54000,152.3000,0.570000,,,,,,,,,,251,,,,,,,,
36,1087,092.0 117.0,19-4903NS-HY-062-0612-09201170-0300A-7,300,7.240000,34.10900,,26.68800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.240000,7.210000,34.10900,26.68000,139.4000,0.640000,,,,,,,,,,302,,,,,,,,
36,1088,092.0 117.0,19-4903NS-HY-062-0612-09201170-0301A-3,301,7.230000,34.11000,,26.69000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,301.0000,7.230000,7.200000,34.11000,26.69000,139.2000,0.650000,,,,,,,,,,303,,,,,,,,
36,1089,092.0 117.0,19-4903NS-HY-062-0612-09201170-0400A-7,400,6.410000,34.14000,,26.82500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.410000,6.370000,34.14000,26.82000,127.3000,0.780000,,,,,,,,,,402,,,,,,,,
36,1090,092.0 117.0,19-4903NS-HY-062-0612-09201170-0401A-3,401,6.400000,34.14000,,26.82700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,401.0000,6.400000,6.360000,34.14000,26.82000,127.2000,0.780000,,,,,,,,,,403,,,,,,,,
36,1091,092.0 117.0,19-4903NS-HY-062-0612-09201170-0500A-7,500,5.890000,34.19900,,26.93900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.890000,5.850000,34.19900,26.93000,117.4000,0.900000,,,,,,,,,,503,,,,,,,,
36,1092,092.0 117.0,19-4903NS-HY-062-0612-09201170-0600A-7,600,5.500000,34.26900,,27.04300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.500000,5.450000,34.26900,27.04000,108.5000,1.010000,,,,,,,,,,604,,,,,,,,
36,1093,092.0 117.0,19-4903NS-HY-062-0612-09201170-0602A-3,602,5.490000,34.27000,,27.04500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,602.0000,5.490000,5.440000,34.27000,27.04000,108.3000,1.010000,,,,,,,,,,606,,,,,,,,
36,1094,092.0 117.0,19-4903NS-HY-062-0612-09201170-0700A-7,700,5.010000,34.34600,,27.16200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,5.010000,4.950000,34.34600,27.16000,97.70000,1.120000,,,,,,,,,,705,,,,,,,,
36,1095,092.0 117.0,19-4903NS-HY-062-0612-09201170-0800A-7,800,4.550000,34.41500,,27.26900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.550000,4.490000,34.41500,27.26000,88.00000,1.210000,,,,,,,,,,806,,,,,,,,
36,1096,092.0 117.0,19-4903NS-HY-062-0612-09201170-0891A-3,891,4.160000,34.47000,,27.35500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,891.0000,4.160000,4.090000,34.47000,27.35000,80.10000,1.280000,,,,,,,,,,898,,,,,,,,
36,1097,092.0 117.0,19-4903NS-HY-062-0612-09201170-0900A-7,900,4.140000,34.47000,,27.35700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.140000,4.070000,34.47000,27.35000,80.00000,1.290000,,,,,,,,,,907,,,,,,,,
